lead_id,visit_date
00Q4P000010MhRsUAK,2020-02-13
00Q4P000010MlePUAS,2020-03-15
00Q4P000010N13OUAS,2020-02-22
00Q4P000010NAiEUAW,2020-03-07
00Q4P000010NO9gUAG,2020-03-07
00Q4P000010NO9gUAG,2020-03-07
00Q4P000010NO9gUAG,2020-03-07
00Q4P000010NgAeUAK,2020-03-17
00Q4P000010NfPxUAK,2020-03-19
00Q4P000010NfPxUAK,2020-03-19
00Q4P000010NplrUAC,2020-03-20
00Q4P000010NafVUAS,2020-03-21
1167,2019-01-19
11700,2019-10-12
1397,2019-02-15
14057,2019-11-08
14678,2019-11-09
168,2018-07-18
17985,2019-11-29
2119,2019-04-17
21228,2019-12-17
2791,2019-05-04
420,2018-12-12
515,2018-11-14
538,2018-11-23
7194,2019-08-03
7597,2019-08-12
9570,2019-09-24
00Q4P00000wlPNoUAM,2020-01-15
00Q4P00000wlVThUAM,2020-01-18
00Q4P00000wlhWGUAY,2020-01-27
00Q4P00000wloOaUAI,2020-01-25
00Q4P00000wlxCEUAY,2020-02-01
00Q4P000010MeluUAC,2020-02-10
00Q4P000010Mjq2UAC,2020-02-22
00Q4P000010MlGjUAK,2020-02-14
00Q4P000010Mn3nUAC,2020-02-14
00Q4P000010NDrnUAG,2020-02-28
00Q4P000010NFinUAG,2020-03-07
00Q4P000010Ne8kUAC,2020-03-16
00Q4P000010NiCdUAK,2020-03-18
00Q4P000010Nj9MUAS,2020-03-17
00Q4P000010Nj9MUAS,2020-03-17
00Q4P000010NlWlUAK,2020-03-20
00Q4P000010NprBUAS,2020-03-27
10113,2019-11-13
12285,2019-10-16
12329,2019-10-18
12514,2019-10-21
12545,2019-10-22
12645,2019-10-23
13261,2019-10-29
13990,2019-11-19
15692,2019-11-16
16831,2019-11-30
18969,2019-12-14
3756,2019-05-24
4324,2019-05-31
4798,2019-06-15
5328,2019-09-12
5758,2019-07-04
712,2018-12-07
9162,2019-09-12
00Q4P00000wl5vfUAA,2020-01-03
00Q4P00000wl6FDUAY,2020-01-07
00Q4P00000wlPrAUAU,2020-01-14
00Q4P00000wlt3oUAA,2020-01-30
00Q4P000010MMTwUAO,2020-01-30
00Q4P000010MSffUAG,2020-02-05
00Q4P000010MfB9UAK,2020-02-12
00Q4P000010MelGUAS,2020-02-18
00Q4P000010MelGUAS,2020-02-18
00Q4P000010MvNKUA0,2020-02-28
00Q4P000010N4OIUA0,2020-02-29
00Q4P000010N4OIUA0,2020-02-29
00Q4P000010N4OIUA0,2020-02-29
00Q4P000010NK1HUAW,2020-03-04
00Q4P000010NMlSUAW,2020-03-06
00Q4P000010NSWxUAO,2020-03-09
00Q4P000010NZLPUA4,2020-03-11
00Q4P000010NfLgUAK,2020-03-20
00Q4P000010O6WHUA0,2020-04-01
11259,2019-10-11
11463,2019-10-19
12038,2019-10-17
13163,2019-10-26
18416,2019-12-05
18534,2019-12-13
18830,2019-12-10
1892,2019-04-10
20767,2019-12-13
21029,2019-12-21
307,2018-10-19
3591,2019-05-18
5120,2019-06-29
685,2018-12-05
7088,2019-07-30
7166,2019-07-30
7346,2019-08-06
7402,2019-08-16
7654,2019-08-15
767,2018-12-12
8176,2019-08-27
9135,2019-09-14
9304,2019-09-18
00Q4P00000wkxj1UAA,2019-12-30
00Q4P00000wlHSLUA2,2020-01-14
00Q4P00000wlOkXUAU,2020-01-27
00Q4P00000wlQOTUA2,2020-01-14
00Q4P00000wlZg4UAE,2020-01-20
00Q4P00000wlhOwUAI,2020-01-23
00Q4P00000wlxaLUAQ,2020-02-05
00Q4P000010NCOGUA4,2020-02-29
00Q4P000010NIN1UAO,2020-03-06
00Q4P000010NMYTUA4,2020-03-12
00Q4P000010NTzHUAW,2020-03-12
00Q4P000010NdCRUA0,2020-03-17
10427,2019-09-30
10907,2019-10-09
11775,2019-10-14
12111,2019-10-18
12698,2019-10-26
12796,2019-10-23
12874,2019-10-26
1331,2019-02-13
13843,2019-11-01
14379,2019-11-07
14745,2019-11-11
14780,2019-11-08
1694,2019-03-20
1756,2019-03-27
1760,2019-03-28
2033,2019-04-27
2174,2019-05-02
4066,2019-05-28
4665,2019-06-06
5292,2019-06-21
7272,2019-08-08
8898,2019-09-07
9070,2019-09-10
9703,2019-09-19
9995,2019-09-25
00Q4P00000wl6mIUAQ,2020-01-02
00Q4P00000wkxLtUAI,2020-01-04
00Q4P00000wlcZ1UAI,2020-01-21
00Q4P00000wlhucUAA,2020-01-29
00Q4P000010MT5iUAG,2020-02-03
00Q4P000010MWTLUA4,2020-02-06
00Q4P000010McUHUA0,2020-02-13
00Q4P000010Mh4PUAS,2020-02-13
00Q4P000010MiJRUA0,2020-02-15
00Q4P000010MirEUAS,2020-02-20
00Q4P000010NJcHUAW,2020-03-09
00Q4P000010NRVVUA4,2020-03-07
00Q4P000010NPFuUAO,2020-03-13
10275,2019-09-27
1061,2019-01-09
11527,2019-10-11
12273,2019-10-17
12948,2019-10-25
13853,2019-11-04
14401,2019-11-06
15063,2019-11-13
16577,2019-11-22
1685,2019-03-19
17528,2019-12-06
17759,2019-11-30
18950,2019-12-06
4664,2019-06-08
7614,2019-08-12
7808,2019-08-17
7905,2019-08-21
8001,2019-08-23
00Q4P00000wl4s6UAA,2020-01-09
00Q4P00000wlPsXUAU,2020-01-14
00Q4P00000wlSpIUAU,2020-01-16
00Q4P00000wlGhUUAU,2020-01-28
00Q4P000010MPOLUA4,2020-02-04
00Q4P000010MT2AUAW,2020-02-07
00Q4P000010MfiIUAS,2020-02-12
00Q4P000010MloKUAS,2020-02-28
00Q4P000010NCUTUA4,2020-02-27
00Q4P000010NMSVUA4,2020-03-06
00Q4P000010NPXyUAO,2020-03-05
00Q4P000010NSYFUA4,2020-03-11
00Q4P000010NSYFUA4,2020-03-11
00Q4P000010NTyXUAW,2020-03-10
00Q4P000010NZ1YUAW,2020-03-11
00Q4P000010NfvoUAC,2020-03-18
10789,2019-10-04
12105,2019-10-18
12249,2019-10-17
1442,2019-02-20
1508,2019-02-27
1592,2019-03-08
16936,2019-11-26
17765,2019-11-30
17767,2019-12-02
4079,2019-05-29
4258,2019-06-01
4816,2019-06-11
4980,2019-06-14
5266,2019-06-19
6154,2019-07-12
8163,2019-08-27
8179,2019-08-28
8483,2019-09-20
9159,2019-09-25
9395,2019-09-17
9688,2019-10-05
00Q4P00000wl3zLUAQ,2020-01-11
00Q4P00000wl6QMUAY,2020-01-11
00Q4P00000wlQTxUAM,2020-01-14
00Q4P00000wlOlfUAE,2020-01-16
00Q4P00000wlcV0UAI,2020-01-27
00Q4P000010MTfUUAW,2020-02-21
00Q4P000010MV1tUAG,2020-02-08
00Q4P000010MjjLUAS,2020-02-15
00Q4P000010MsliUAC,2020-02-19
00Q4P000010MyoGUAS,2020-02-26
00Q4P000010NIYdUAO,2020-03-03
00Q4P000010NMUCUA4,2020-03-04
00Q4P000010Nd48UAC,2020-02-19
00Q4P000010Ne9EUAS,2020-03-16
00Q4P000010NgU3UAK,2020-03-17
00Q4P000010NpiEUAS,2020-03-20
00Q4P000010NpiEUAS,2020-03-20
1017,2019-01-07
10678,2019-09-30
10795,2019-10-24
10899,2019-10-09
11147,2019-10-12
11499,2019-10-11
11579,2019-10-11
12014,2019-10-15
1330,2019-02-27
13995,2019-11-04
15421,2019-11-15
16037,2019-11-18
164,2018-07-15
17378,2019-12-13
18744,2019-12-07
21273,2019-12-17
288,2018-10-10
477,2018-11-09
5506,2019-07-01
5712,2019-07-03
574,2018-11-27
670,2018-12-05
6873,2019-07-31
7330,2019-08-06
7477,2019-08-09
7690,2019-08-22
7849,2019-08-22
7988,2019-08-21
8037,2019-08-23
8233,2019-08-28
8743,2019-09-09
8978,2019-09-14
9310,2019-09-16
9559,2019-10-17
00Q4P00000wl6qUUAQ,2020-01-08
00Q4P00000wlHHgUAM,2020-01-11
00Q4P00000wlIsqUAE,2020-02-15
00Q4P00000wlQqyUAE,2020-01-15
00Q4P00000wlQrSUAU,2020-01-13
00Q4P00000wloK9UAI,2020-01-30
00Q4P00000wloNrUAI,2020-02-02
00Q4P00000wlv4cUAA,2020-02-05
00Q4P000010MVTyUAO,2020-02-05
00Q4P000010MVmHUAW,2020-02-15
00Q4P000010MtlQUAS,2020-02-20
00Q4P000010NMGoUAO,2020-03-04
00Q4P000010NWIqUAO,2020-03-20
10013,2019-09-26
10167,2019-10-04
13142,2019-10-28
13531,2019-10-31
14158,2019-11-23
14585,2019-11-08
1634,2019-03-13
1740,2019-03-30
19352,2019-12-11
19843,2019-12-13
20497,2019-12-27
21506,2019-12-18
259,2018-09-19
5125,2019-06-17
576,2018-11-24
7273,2019-08-03
8543,2019-09-05
9200,2019-09-13
9999,2019-09-26
00Q4P00000wlTwYUAU,2020-01-17
00Q4P00000wlvfsUAA,2020-01-30
00Q4P000010MaZMUA0,2020-02-08
00Q4P000010MhtfUAC,2020-02-16
00Q4P000010MpjgUAC,2020-02-18
00Q4P000010MpjWUAS,2020-02-08
00Q4P000010MpkPUAS,2020-02-20
00Q4P000010MsqxUAC,2020-02-22
00Q4P000010MzRcUAK,2020-02-21
00Q4P000010N0SZUA0,2020-02-20
00Q4P000010NCo9UAG,2020-03-07
00Q4P000010NLkTUAW,2020-03-16
00Q4P000010NeI2UAK,2020-03-20
00Q4P000010NSkpUAG,2020-03-21
11446,2019-10-09
11591,2019-10-12
1192,2019-01-26
12275,2019-10-17
12282,2019-10-22
12319,2019-10-21
13499,2019-10-31
14645,2019-11-12
16265,2019-11-21
16741,2019-11-25
18488,2019-12-07
18726,2019-12-07
20688,2019-12-19
257,2018-09-10
3042,2019-05-07
418,2018-10-31
4690,2019-06-18
4800,2019-06-10
5612,2019-07-01
5614,2019-07-09
6984,2019-07-31
7257,2019-08-03
7974,2019-09-07
9580,2019-09-18
00Q4P00000wkuEVUAY,2019-12-23
00Q4P00000wl4CVUAY,2020-01-03
00Q4P00000wldw6UAA,2020-01-25
00Q4P00000wlH07UAE,2020-01-23
00Q4P000010MTckUAG,2020-02-04
00Q4P000010MZzEUAW,2020-02-12
00Q4P000010ND47UAG,2020-03-02
00Q4P000010NELEUA4,2020-03-03
00Q4P000010O52eUAC,2020-03-30
1136,2019-01-12
1146,2019-01-16
12279,2019-10-19
1230,2019-02-06
1273,2019-02-08
12952,2019-10-24
14560,2019-11-07
15090,2019-11-12
16059,2019-11-19
17939,2019-12-07
18229,2019-12-03
19513,2019-12-11
20072,2019-12-13
20127,2019-12-12
206,2018-08-08
2197,2019-04-25
314,2018-10-20
3624,2019-05-15
5305,2019-06-21
609,2018-12-13
905,2018-12-22
9650,2019-09-20
00Q4P00000wlHFkUAM,2020-01-15
00Q4P00000wlQeMUAU,2020-01-15
00Q4P00000wlQeMUAU,2020-01-15
00Q4P00000wleYkUAI,2020-01-24
00Q4P00000wlnYeUAI,2020-01-24
00Q4P00000wldYiUAI,2020-01-29
00Q4P00000wlv30UAA,2020-01-29
00Q4P000010MTkPUAW,2020-02-08
00Q4P000010MTRcUAO,2020-02-12
00Q4P000010Mhn8UAC,2020-02-12
00Q4P000010MjN5UAK,2020-02-17
00Q4P000010Mv6eUAC,2020-02-20
00Q4P000010MwdYUAS,2020-03-05
00Q4P000010MwdYUAS,2020-03-05
00Q4P000010MwdYUAS,2020-03-05
00Q4P000010NC7AUAW,2020-02-21
00Q4P000010NIwWUAW,2020-03-05
00Q4P000010NR40UAG,2020-03-07
00Q4P000010NpJYUA0,2020-03-21
10403,2019-10-04
10513,2019-09-30
10578,2019-10-05
10818,2019-10-02
11614,2019-10-14
11892,2019-10-21
13951,2019-11-01
14764,2019-11-09
16565,2019-11-23
16711,2019-11-25
17582,2019-11-29
17625,2019-11-30
17697,2019-11-30
18331,2019-12-07
18658,2019-12-11
21244,2019-12-18
300,2018-10-17
3627,2019-05-17
3706,2019-05-18
4055,2019-06-01
6224,2019-07-13
671,2018-12-08
6758,2019-07-25
714,2018-12-11
7393,2019-08-08
7761,2019-08-22
00Q4P00000wkqZJUAY,2019-12-18
00Q4P00000wkuKxUAI,2019-12-21
00Q4P00000wl7O7UAI,2020-01-13
00Q4P00000wlRvVUAU,2020-01-15
00Q4P00000wldBKUAY,2020-01-22
00Q4P00000wlwQAUAY,2020-01-30
00Q4P000010MW3cUAG,2020-02-08
00Q4P000010MlQqUAK,2020-02-22
00Q4P000010MtKuUAK,2020-02-19
00Q4P000010N4dUUAS,2020-02-29
00Q4P000010NIwaUAG,2020-03-09
00Q4P000010NGKmUAO,2020-03-06
00Q4P000010NKo4UAG,2020-03-07
00Q4P000010NQzAUAW,2020-03-07
00Q4P000010NawqUAC,2019-10-14
00Q4P000010NlThUAK,2020-01-06
11489,2019-10-12
12153,2019-10-17
12816,2019-10-23
12955,2019-10-25
1307,2019-02-12
13794,2019-10-31
13839,2019-11-01
15296,2019-11-13
15347,2019-11-14
16072,2019-11-19
165,2018-07-16
17130,2019-11-25
18050,2019-12-02
18221,2019-12-03
1885,2019-04-09
19707,2019-12-14
4500,2019-06-05
4683,2019-06-11
7513,2019-08-12
8375,2019-08-31
8817,2019-09-19
9412,2019-10-05
00Q4P00000wks4tUAA,2019-12-20
00Q4P00000wl6NDUAY,2020-01-08
00Q4P00000wlGDUUA2,2020-01-09
00Q4P00000wlTBSUA2,2020-01-16
00Q4P00000wlPctUAE,2020-02-22
00Q4P00000wl67nUAA,2020-01-21
00Q4P00000wljGaUAI,2020-01-25
00Q4P00000wlo8DUAQ,2020-01-28
00Q4P000010MNNuUAO,2020-02-05
00Q4P000010MhrfUAC,2020-02-13
00Q4P000010NIwVUAW,2020-03-04
00Q4P000010NfzMUAS,2020-03-21
00Q4P000010NhU7UAK,2020-03-14
00Q4P000010NoicUAC,2020-03-21
00Q4P000010NpmVUAS,2020-03-20
00Q4P000010O1W5UAK,2020-03-27
10090,2019-10-04
12178,2019-10-16
12601,2019-10-23
12798,2019-10-23
13138,2019-10-28
13789,2019-11-02
15651,2019-11-23
16357,2019-11-20
1715,2019-03-21
17659,2019-12-02
2733,2019-05-03
3070,2019-05-13
3614,2019-05-22
3833,2019-05-28
7710,2019-08-15
7895,2019-08-21
8053,2019-08-26
8153,2019-08-30
8841,2019-09-06
9342,2019-09-18
00Q4P00000wkvnCUAQ,2019-12-26
00Q4P00000wl4tYUAQ,2020-01-11
00Q4P00000wl5IdUAI,2020-01-08
00Q4P00000wl74MUAQ,2020-01-14
00Q4P00000wlTyyUAE,2020-01-17
00Q4P00000wlUplUAE,2020-01-25
00Q4P00000wlVhsUAE,2020-01-17
00Q4P00000wlkyUUAQ,2020-02-01
00Q4P00000wllILUAY,2020-01-13
00Q4P00000wloEzUAI,2020-01-25
00Q4P00000wlpwnUAA,2020-01-31
00Q4P00000wltzXUAQ,2020-01-29
00Q4P00000wlqlbUAA,2020-02-01
00Q4P000010MQVaUAO,2020-02-03
00Q4P000010MSzaUAG,2020-02-05
00Q4P000010MYxgUAG,2020-02-10
00Q4P000010MhhWUAS,2020-02-13
00Q4P000010MjqgUAC,2020-02-14
00Q4P000010MoDUUA0,2020-02-15
00Q4P000010N2FeUAK,2020-02-24
00Q4P000010NEyBUAW,2020-03-02
00Q4P000010NOBSUA4,2020-03-09
00Q4P000010NVCSUA4,2020-03-10
10049,2019-09-28
11555,2019-10-17
12286,2019-10-18
1338,2019-02-14
17760,2019-11-29
17970,2019-11-30
18808,2019-12-05
18826,2019-12-09
19564,2019-12-10
3009,2019-05-07
4738,2019-06-07
6133,2019-07-11
7923,2019-08-21
8745,2019-09-09
9832,2019-09-21
00Q4P00000wlPzYUAU,2020-01-18
00Q4P00000wlduFUAQ,2020-01-23
00Q4P00000wlhQcUAI,2020-01-29
00Q4P00000wlnzGUAQ,2020-01-28
00Q4P00000wlqrUUAQ,2020-02-14
00Q4P000010MTQFUA4,2020-02-10
00Q4P000010MV7cUAG,2020-02-05
00Q4P000010MfOmUAK,2020-02-10
00Q4P000010MiF4UAK,2020-02-13
00Q4P000010MqCTUA0,2020-02-19
00Q4P000010MsfaUAC,2020-02-18
00Q4P000010NCtiUAG,2020-03-02
00Q4P000010NN6pUAG,2020-03-14
00Q4P000010NOOlUAO,2020-03-09
00Q4P000010NKw8UAG,2020-03-09
00Q4P000010NRHiUAO,2020-03-12
00Q4P000010Nc2aUAC,2020-03-13
00Q4P000010NyITUA0,2020-03-27
00Q4P000010NtpYUAS,2020-03-30
10973,2019-10-04
1322,2019-02-14
1517,2019-02-28
15315,2019-11-14
15585,2019-11-16
1742,2019-03-26
17798,2019-11-30
1850,2019-04-05
21440,2019-12-25
2884,2019-05-09
3641,2019-05-16
4544,2019-06-14
4828,2019-06-11
638,2018-11-30
7277,2019-08-02
7623,2019-08-17
8511,2019-09-03
00Q4P00000wkwhPUAQ,2019-12-28
00Q4P00000wlRFeUAM,2020-01-20
00Q4P00000wlwDLUAY,2020-01-31
00Q4P000010MPedUAG,2020-02-01
00Q4P000010MOrlUAG,2020-02-04
00Q4P000010MQywUAG,2020-02-08
00Q4P000010MVTjUAO,2020-02-08
00Q4P000010MdQGUA0,2020-02-12
00Q4P000010McupUAC,2020-02-12
00Q4P000010McupUAC,2020-02-12
00Q4P000010NXBlUAO,2019-07-15
00Q4P000010NTG2UAO,2020-03-13
00Q4P000010NeJjUAK,2020-03-19
00Q4P000010NfgeUAC,2020-03-17
00Q4P000010Nuq3UAC,2020-03-27
00Q4P000010O1kRUAS,2020-03-18
00Q4P000010O4twUAC,2020-03-31
10010,2019-09-24
10501,2019-09-30
11570,2019-10-11
14878,2019-11-11
1560,2019-03-07
16671,2019-11-22
16680,2019-11-23
17992,2019-12-11
425,2018-11-04
4987,2019-06-15
7050,2019-07-26
7192,2019-08-01
8186,2019-08-27
8593,2019-09-13
9372,2019-09-20
9582,2019-09-19
9849,2019-09-20
9929,2019-09-21
00Q4P00000wkpGIUAY,2019-12-17
00Q4P00000wkyXVUAY,2020-01-07
00Q4P00000wl4CBUAY,2020-01-04
00Q4P00000wlS3iUAE,2020-01-14
00Q4P00000wlS34UAE,2020-01-18
00Q4P00000wle45UAA,2020-01-21
00Q4P000010MZllUAG,2020-02-10
00Q4P000010Mom0UAC,2020-02-18
00Q4P000010Mom0UAC,2020-02-18
00Q4P000010Mom0UAC,2020-02-18
00Q4P000010MsYeUAK,2020-02-22
00Q4P000010MsyDUAS,2020-02-20
00Q4P000010MvSAUA0,2020-02-22
00Q4P000010NCi1UAG,2020-03-06
00Q4P000010NItgUAG,2020-03-18
00Q4P000010NeyhUAC,2020-03-14
00Q4P000010NiSKUA0,2020-03-18
00Q4P000010NjR0UAK,2020-03-21
10782,2019-10-14
11689,2019-10-11
11789,2019-10-12
12597,2019-10-25
13722,2019-11-01
15096,2019-11-13
16019,2019-11-19
16125,2019-11-19
16817,2019-11-25
17524,2019-11-30
1894,2019-04-11
19753,2019-12-17
20055,2019-12-12
20383,2019-12-12
2199,2019-04-25
4247,2019-06-01
5531,2019-07-25
5935,2019-07-06
6299,2019-07-13
6485,2019-07-31
7145,2019-07-30
7177,2019-08-01
8045,2019-08-23
8815,2019-09-07
00Q4P00000wl5QDUAY,2020-01-13
00Q4P00000wlQulUAE,2020-01-14
00Q4P00000wlRKKUA2,2020-01-17
00Q4P00000wlQ0gUAE,2020-01-25
00Q4P000010MTVoUAO,2020-02-04
00Q4P000010MRRFUA4,2020-02-05
00Q4P000010MXORUA4,2020-02-15
00Q4P000010MnkwUAC,2020-02-17
00Q4P000010MruFUAS,2020-02-19
00Q4P000010MrolUAC,2020-02-22
00Q4P000010MvZSUA0,2020-02-20
00Q4P000010NbTqUAK,2020-03-12
00Q4P000010NZKNUA4,2020-03-12
00Q4P000010O1fRUAS,2020-03-27
10026,2019-09-24
10287,2019-09-26
10359,2019-10-01
10686,2019-11-30
11772,2019-10-14
12211,2019-10-21
13519,2019-12-18
14532,2019-11-06
17098,2019-11-25
19067,2019-12-07
2232,2019-04-26
2893,2019-05-04
3701,2019-05-21
3860,2019-05-23
4023,2019-06-01
5832,2019-07-05
7518,2019-08-09
00Q4P00000wl2bjUAA,2020-01-07
00Q4P00000wlHPzUAM,2020-01-10
00Q4P00000wlHW3UAM,2020-01-11
00Q4P00000wlV1XUAU,2020-01-16
00Q4P00000wlXiwUAE,2020-01-18
00Q4P00000wlhsvUAA,2020-01-23
00Q4P00000wluCbUAI,2020-02-08
00Q4P000010MUpTUAW,2020-02-05
00Q4P000010MehSUAS,2020-02-12
00Q4P000010Mf0QUAS,2020-02-15
00Q4P000010MvOwUAK,2020-02-22
00Q4P000010N2MkUAK,2020-02-26
00Q4P000010NMFlUAO,2020-03-07
00Q4P000010NRHTUA4,2020-03-07
00Q4P000010NVE1UAO,2020-03-10
13632,2019-11-07
18402,2019-12-03
21464,2019-12-20
297,2018-10-13
5096,2019-06-14
5436,2019-06-25
7862,2019-08-20
9146,2019-09-14
9638,2019-09-20
00Q4P00000wlIdkUAE,2020-01-11
00Q4P00000wlbWGUAY,2020-01-22
00Q4P00000wlddTUAQ,2020-01-20
00Q4P00000wlqf9UAA,2020-02-03
00Q4P000010MeI7UAK,2020-02-14
00Q4P000010MswMUAS,2020-02-19
00Q4P000010N0zvUAC,2020-02-21
00Q4P000010NGKIUA4,2020-03-04
00Q4P000010NE7lUAG,2020-03-06
00Q4P000010NjWoUAK,2020-03-24
00Q4P000010NywyUAC,2020-03-30
10461,2019-09-30
10470,2019-10-02
1203,2019-01-29
12397,2019-10-19
15320,2019-11-13
16389,2019-11-22
1680,2019-04-03
17056,2019-12-07
17821,2019-11-29
17996,2019-12-17
18543,2019-12-09
3390,2019-05-10
3904,2019-06-19
5423,2019-06-29
5757,2019-07-08
5859,2019-07-05
6489,2019-07-20
6695,2019-07-20
7986,2019-08-22
8287,2019-08-31
00Q4P00000wkyJ4UAI,2019-12-30
00Q4P00000wkyvDUAQ,2020-01-04
00Q4P00000wl5jeUAA,2020-01-13
00Q4P00000wlG7lUAE,2020-01-09
00Q4P00000wlHgDUAU,2020-01-11
00Q4P00000wlPyBUAU,2020-01-16
00Q4P00000wliSyUAI,2020-01-22
00Q4P00000wlmIGUAY,2020-01-24
00Q4P00000wlvxNUAQ,2020-02-03
00Q4P000010MQDRUA4,2020-02-03
00Q4P000010MdqsUAC,2020-02-12
00Q4P000010NC7eUAG,2020-02-27
00Q4P000010NJorUAG,2020-03-04
00Q4P000010NQybUAG,2020-03-07
00Q4P000010NSVkUAO,2020-03-14
00Q4P000010NfXmUAK,2020-03-30
00Q4P000010NlfTUAS,2020-03-18
00Q4P000010NsBwUAK,2020-03-18
10265,2019-09-28
11320,2019-10-12
11583,2019-10-11
12289,2019-10-17
13089,2019-10-28
14366,2019-11-09
15587,2019-11-16
18494,2019-12-05
18611,2019-12-06
1864,2019-04-06
3752,2019-05-28
416,2018-11-02
4616,2019-06-05
5354,2019-06-22
6659,2019-07-23
7856,2019-08-24
7951,2019-08-22
9089,2019-09-11
00Q4P00000wl7L8UAI,2020-01-11
00Q4P00000wlH10UAE,2020-01-15
00Q4P00000wlQ8aUAE,2020-01-18
00Q4P00000wlmz5UAA,2020-01-25
00Q4P00000wlwO4UAI,2020-02-01
00Q4P000010MPUOUA4,2020-02-18
00Q4P000010MUTwUAO,2020-02-08
00Q4P000010Mhz9UAC,2020-02-11
00Q4P000010Mm1YUAS,2020-02-18
00Q4P000010Mpk5UAC,2020-02-18
00Q4P000010NCj4UAG,2020-03-02
00Q4P000010NUFLUA4,2020-03-12
00Q4P000010Nd2WUAS,2020-03-14
00Q4P000010NdC2UAK,2020-03-13
00Q4P000010Ndu9UAC,2020-03-19
00Q4P000010NoxGUAS,2020-03-20
10618,2019-10-12
11238,2019-10-16
11267,2019-10-08
11380,2019-10-19
12512,2019-10-28
12918,2019-11-05
1314,2019-02-12
13840,2019-11-06
15317,2019-11-26
15427,2019-11-15
15597,2019-11-26
16479,2019-11-21
17795,2019-11-30
1858,2019-04-06
19237,2019-12-14
3063,2019-05-08
3611,2019-05-15
3612,2019-05-17
4599,2019-06-05
7306,2019-08-09
7496,2019-08-10
8192,2019-10-05
00Q4P00000wl19DUAQ,2020-01-04
00Q4P00000wl1OlUAI,2020-01-04
00Q4P00000wl6rmUAA,2020-01-11
00Q4P00000wlP0VUAU,2020-01-18
00Q4P00000wlj3xUAA,2020-01-16
00Q4P000010MTAxUAO,2020-02-06
00Q4P000010MWNNUA4,2020-02-11
00Q4P000010MdymUAC,2020-02-14
00Q4P000010MejeUAC,2020-02-12
00Q4P000010MfT3UAK,2019-12-04
00Q4P000010NEgvUAG,2020-03-02
00Q4P000010NIsJUAW,2020-03-02
00Q4P000010NGOZUA4,2020-03-07
00Q4P000010NNcEUAW,2020-03-05
00Q4P000010NLvHUAW,2020-03-07
00Q4P000010NYI4UAO,2020-03-11
00Q4P000010Nov5UAC,2020-03-20
00Q4P000010O5NIUA0,2020-03-30
10415,2019-10-03
13242,2019-10-30
13508,2019-10-30
16243,2019-11-20
17029,2019-11-30
1896,2019-04-13
19569,2019-12-12
20156,2019-12-16
334,2018-10-27
5779,2019-07-06
6421,2019-07-19
8401,2019-09-01
8672,2019-09-05
8871,2019-09-09
932,2018-12-28
00Q4P00000wl1VWUAY,2020-01-04
00Q4P00000wl6pSUAQ,2020-01-04
00Q4P00000wlFvfUAE,2020-01-10
00Q4P00000wlSLDUA2,2020-01-16
00Q4P00000wlP4IUAU,2020-01-20
00Q4P00000wlhnqUAA,2020-01-24
00Q4P000010MdxoUAC,2020-02-10
00Q4P000010Mh29UAC,2020-02-15
00Q4P000010Ms9eUAC,2020-02-19
00Q4P000010NIKgUAO,2020-03-06
00Q4P000010NPbbUAG,2020-03-04
00Q4P000010NQjHUAW,2020-03-07
00Q4P000010NgtHUAS,2020-03-19
00Q4P000010NV2hUAG,2020-03-14
00Q4P000010Nt3IUAS,2020-03-25
00Q4P000010O4eXUAS,2020-03-30
11243,2019-10-07
12799,2019-10-23
13265,2019-10-28
13651,2019-10-31
13818,2019-11-01
13975,2019-11-02
1478,2019-02-25
15277,2019-11-13
15962,2019-11-20
17825,2019-11-30
17829,2019-12-04
194,2018-07-30
20135,2019-12-13
6527,2019-07-17
6557,2019-07-22
6835,2019-07-23
7221,2019-08-01
8181,2019-08-26
8777,2019-09-06
9547,2019-09-21
9592,2019-09-30
9965,2019-09-25
00Q4P00000wkusQUAQ,2020-01-02
00Q4P00000wl27zUAA,2020-01-11
00Q4P00000wkzy3UAA,2020-01-06
00Q4P00000wl40iUAA,2020-01-06
00Q4P00000wlGtLUAU,2020-01-11
00Q4P00000wlVDYUA2,2020-02-07
00Q4P00000wlk9uUAA,2020-01-23
00Q4P000010MamQUAS,2020-02-10
00Q4P000010MhyBUAS,2020-02-12
00Q4P000010MlQ7UAK,2020-02-22
00Q4P000010NXBvUAO,2020-03-14
00Q4P000010NZtvUAG,2020-03-12
00Q4P000010NaBbUAK,2020-03-13
00Q4P000010NcM6UAK,2020-03-13
00Q4P000010NetXUAS,2020-03-21
00Q4P000010Nrj9UAC,2020-03-21
11977,2019-10-17
12369,2019-10-19
12863,2019-10-24
14791,2019-11-09
15084,2019-11-13
15884,2019-11-18
15974,2019-11-22
16108,2019-11-22
16509,2019-11-21
17571,2019-12-02
18053,2019-12-02
20402,2019-12-13
2098,2019-04-17
3562,2019-05-14
3568,2019-05-15
3592,2019-05-25
4986,2019-06-13
5161,2019-06-24
597,2018-11-29
6208,2019-07-12
7056,2019-07-27
7660,2019-08-16
7824,2019-08-24
00Q4P00000wksQUUAY,2019-12-20
00Q4P00000wlUyYUAU,2020-01-18
00Q4P00000wlVTrUAM,2020-01-18
00Q4P00000wlcKBUAY,2020-01-20
00Q4P00000wldW3UAI,2020-01-22
00Q4P00000wliZGUAY,2020-01-28
00Q4P00000wlkt5UAA,2020-02-05
